ID,provinceid,noc_groupingid,dguid,ds,y,year
P24_N4,24,4,2021A000224,2020-11-01,136.4,2020
P24_N4,24,4,2021A000224,2020-12-01,108.9,2020
P24_N4,24,4,2021A000224,2021-01-01,124.8,2021
P24_N4,24,4,2021A000224,2021-02-01,133.2,2021
P24_N4,24,4,2021A000224,2021-03-01,128.3,2021
P24_N4,24,4,2021A000224,2021-04-01,114.9,2021
P24_N4,24,4,2021A000224,2021-05-01,123.2,2021
P24_N4,24,4,2021A000224,2021-06-01,141.4,2021
P24_N4,24,4,2021A000224,2021-07-01,141.7,2021
P24_N4,24,4,2021A000224,2021-08-01,129.2,2021
P24_N4,24,4,2021A000224,2021-09-01,143.7,2021
P24_N4,24,4,2021A000224,2021-10-01,141.1,2021
P24_N4,24,4,2021A000224,2021-11-01,139.1,2021
P24_N4,24,4,2021A000224,2021-12-01,149.5,2021
P24_N4,24,4,2021A000224,2022-01-01,132.4,2022
P24_N4,24,4,2021A000224,2022-02-01,134.0,2022
P24_N4,24,4,2021A000224,2022-03-01,141.4,2022
P24_N4,24,4,2021A000224,2022-04-01,124.6,2022
P24_N4,24,4,2021A000224,2022-05-01,135.5,2022
P24_N4,24,4,2021A000224,2022-06-01,149.5,2022
P24_N4,24,4,2021A000224,2022-07-01,145.2,2022
P24_N4,24,4,2021A000224,2022-08-01,136.7,2022
P24_N4,24,4,2021A000224,2022-09-01,123.6,2022
P24_N4,24,4,2021A000224,2022-10-01,120.1,2022
P24_N4,24,4,2021A000224,2022-11-01,121.7,2022
P24_N4,24,4,2021A000224,2022-12-01,117.6,2022
P24_N4,24,4,2021A000224,2023-01-01,116.9,2023
P24_N4,24,4,2021A000224,2023-02-01,120.9,2023
P24_N4,24,4,2021A000224,2023-03-01,127.8,2023
P24_N4,24,4,2021A000224,2023-04-01,141.2,2023
P24_N4,24,4,2021A000224,2023-05-01,143.3,2023
P24_N4,24,4,2021A000224,2023-06-01,143.3,2023
P24_N4,24,4,2021A000224,2023-07-01,158.8,2023
P24_N4,24,4,2021A000224,2023-08-01,142.7,2023
P24_N4,24,4,2021A000224,2023-09-01,143.9,2023
P24_N4,24,4,2021A000224,2023-10-01,138.0,2023
P24_N4,24,4,2021A000224,2023-11-01,141.9,2023
P24_N4,24,4,2021A000224,2023-12-01,140.5,2023
P24_N4,24,4,2021A000224,2024-01-01,123.2,2024
P24_N4,24,4,2021A000224,2024-02-01,134.8,2024
P24_N4,24,4,2021A000224,2024-03-01,125.4,2024
P24_N4,24,4,2021A000224,2024-04-01,131.2,2024
P24_N4,24,4,2021A000224,2024-05-01,148.7,2024
P24_N4,24,4,2021A000224,2024-06-01,144.9,2024
P24_N4,24,4,2021A000224,2024-07-01,168.1,2024
P24_N4,24,4,2021A000224,2024-08-01,154.9,2024
P24_N4,24,4,2021A000224,2024-09-01,159.1,2024
P24_N4,24,4,2021A000224,2024-10-01,145.3,2024
P24_N4,24,4,2021A000224,2024-11-01,147.6,2024
P24_N4,24,4,2021A000224,2024-12-01,140.4,2024
P24_N4,24,4,2021A000224,2025-01-01,147.1,2025
P24_N4,24,4,2021A000224,2025-02-01,144.6,2025
P24_N4,24,4,2021A000224,2025-03-01,141.6,2025
P24_N4,24,4,2021A000224,2025-04-01,141.1,2025
P24_N4,24,4,2021A000224,2025-05-01,150.5,2025
P24_N4,24,4,2021A000224,2025-06-01,142.8,2025
P24_N4,24,4,2021A000224,2025-07-01,136.6,2025
P24_N4,24,4,2021A000224,2025-08-01,136.4,2025
P24_N4,24,4,2021A000224,2025-09-01,124.8,2025
P24_N40,24,40,2021A000224,2000-01-01,13.9,2000
P24_N40,24,40,2021A000224,2000-02-01,13.0,2000
P24_N40,24,40,2021A000224,2000-03-01,11.8,2000
P24_N40,24,40,2021A000224,2000-04-01,11.2,2000
P24_N40,24,40,2021A000224,2000-05-01,11.9,2000
P24_N40,24,40,2021A000224,2000-06-01,11.3,2000
P24_N40,24,40,2021A000224,2000-07-01,9.0,2000
P24_N40,24,40,2021A000224,2000-08-01,9.7,2000
P24_N40,24,40,2021A000224,2000-09-01,10.5,2000
P24_N40,24,40,2021A000224,2000-10-01,11.9,2000
P24_N40,24,40,2021A000224,2000-11-01,13.7,2000
P24_N40,24,40,2021A000224,2000-12-01,10.9,2000
P24_N40,24,40,2021A000224,2001-01-01,12.4,2001
P24_N40,24,40,2021A000224,2001-02-01,14.4,2001
P24_N40,24,40,2021A000224,2001-03-01,15.4,2001
P24_N40,24,40,2021A000224,2001-04-01,13.1,2001
P24_N40,24,40,2021A000224,2001-05-01,11.7,2001
P24_N40,24,40,2021A000224,2001-06-01,10.9,2001
P24_N40,24,40,2021A000224,2001-07-01,9.3,2001
P24_N40,24,40,2021A000224,2001-08-01,9.5,2001
P24_N40,24,40,2021A000224,2001-09-01,10.6,2001
P24_N40,24,40,2021A000224,2001-10-01,13.3,2001
P24_N40,24,40,2021A000224,2001-11-01,15.0,2001
P24_N40,24,40,2021A000224,2001-12-01,13.7,2001
P24_N40,24,40,2021A000224,2002-01-01,11.4,2002
P24_N40,24,40,2021A000224,2002-02-01,10.9,2002
P24_N40,24,40,2021A000224,2002-03-01,11.4,2002
P24_N40,24,40,2021A000224,2002-04-01,10.8,2002
P24_N40,24,40,2021A000224,2002-05-01,10.5,2002
P24_N40,24,40,2021A000224,2002-06-01,14.7,2002
P24_N40,24,40,2021A000224,2002-07-01,13.0,2002
P24_N40,24,40,2021A000224,2002-08-01,17.1,2002
P24_N40,24,40,2021A000224,2002-09-01,16.4,2002
P24_N40,24,40,2021A000224,2002-10-01,17.0,2002
P24_N40,24,40,2021A000224,2002-11-01,19.6,2002
P24_N40,24,40,2021A000224,2002-12-01,17.8,2002
P24_N40,24,40,2021A000224,2003-01-01,19.3,2003
P24_N40,24,40,2021A000224,2003-02-01,16.5,2003
P24_N40,24,40,2021A000224,2003-03-01,20.2,2003
P24_N40,24,40,2021A000224,2003-04-01,15.2,2003
P24_N40,24,40,2021A000224,2003-05-01,10.9,2003
P24_N40,24,40,2021A000224,2003-06-01,11.8,2003
P24_N40,24,40,2021A000224,2003-07-01,9.3,2003
P24_N40,24,40,2021A000224,2003-08-01,9.3,2003
P24_N40,24,40,2021A000224,2003-09-01,9.3,2003
P24_N40,24,40,2021A000224,2003-10-01,15.5,2003
P24_N40,24,40,2021A000224,2003-11-01,13.2,2003
P24_N40,24,40,2021A000224,2003-12-01,13.7,2003
P24_N40,24,40,2021A000224,2004-01-01,18.8,2004
P24_N40,24,40,2021A000224,2004-02-01,15.9,2004
P24_N40,24,40,2021A000224,2004-03-01,16.6,2004
P24_N40,24,40,2021A000224,2004-04-01,13.4,2004
P24_N40,24,40,2021A000224,2004-05-01,16.5,2004
P24_N40,24,40,2021A000224,2004-06-01,13.6,2004
P24_N40,24,40,2021A000224,2004-07-01,17.2,2004
P24_N40,24,40,2021A000224,2004-08-01,19.7,2004
P24_N40,24,40,2021A000224,2004-09-01,18.5,2004
P24_N40,24,40,2021A000224,2004-10-01,19.8,2004
P24_N40,24,40,2021A000224,2004-11-01,18.0,2004
P24_N40,24,40,2021A000224,2004-12-01,20.0,2004
P24_N40,24,40,2021A000224,2005-01-01,14.6,2005
P24_N40,24,40,2021A000224,2005-02-01,12.9,2005
P24_N40,24,40,2021A000224,2005-03-01,12.6,2005
P24_N40,24,40,2021A000224,2005-04-01,15.0,2005
P24_N40,24,40,2021A000224,2005-05-01,11.3,2005
P24_N40,24,40,2021A000224,2005-06-01,14.4,2005
P24_N40,24,40,2021A000224,2005-07-01,18.0,2005
P24_N40,24,40,2021A000224,2005-08-01,14.6,2005
P24_N40,24,40,2021A000224,2005-09-01,14.8,2005
P24_N40,24,40,2021A000224,2005-10-01,14.5,2005
P24_N40,24,40,2021A000224,2005-11-01,13.9,2005
P24_N40,24,40,2021A000224,2005-12-01,14.6,2005
P24_N40,24,40,2021A000224,2006-01-01,9.3,2006
P24_N40,24,40,2021A000224,2006-02-01,11.7,2006
P24_N40,24,40,2021A000224,2006-03-01,15.5,2006
P24_N40,24,40,2021A000224,2006-04-01,17.0,2006
P24_N40,24,40,2021A000224,2006-05-01,16.6,2006
P24_N40,24,40,2021A000224,2006-06-01,17.3,2006
P24_N40,24,40,2021A000224,2006-07-01,23.6,2006
P24_N40,24,40,2021A000224,2006-08-01,24.9,2006
P24_N40,24,40,2021A000224,2006-09-01,23.3,2006
P24_N40,24,40,2021A000224,2006-10-01,22.1,2006
P24_N40,24,40,2021A000224,2006-11-01,24.2,2006
P24_N40,24,40,2021A000224,2006-12-01,21.4,2006
P24_N40,24,40,2021A000224,2007-01-01,21.7,2007
P24_N40,24,40,2021A000224,2007-02-01,17.6,2007
P24_N40,24,40,2021A000224,2007-03-01,19.2,2007
P24_N40,24,40,2021A000224,2007-04-01,18.4,2007
P24_N40,24,40,2021A000224,2007-05-01,15.0,2007
P24_N40,24,40,2021A000224,2007-06-01,18.8,2007
P24_N40,24,40,2021A000224,2007-07-01,22.3,2007
P24_N40,24,40,2021A000224,2007-08-01,22.3,2007
P24_N40,24,40,2021A000224,2007-09-01,23.0,2007
P24_N40,24,40,2021A000224,2007-10-01,21.4,2007
P24_N40,24,40,2021A000224,2007-11-01,21.8,2007
P24_N40,24,40,2021A000224,2007-12-01,24.3,2007
P24_N40,24,40,2021A000224,2008-01-01,23.0,2008
P24_N40,24,40,2021A000224,2008-02-01,19.9,2008
P24_N40,24,40,2021A000224,2008-03-01,17.5,2008
P24_N40,24,40,2021A000224,2008-04-01,18.7,2008
P24_N40,24,40,2021A000224,2008-05-01,14.5,2008
P24_N40,24,40,2021A000224,2008-06-01,16.9,2008
P24_N40,24,40,2021A000224,2008-07-01,18.4,2008
P24_N40,24,40,2021A000224,2008-08-01,18.5,2008
P24_N40,24,40,2021A000224,2008-09-01,19.0,2008
P24_N40,24,40,2021A000224,2008-10-01,21.5,2008
P24_N40,24,40,2021A000224,2008-11-01,20.7,2008
P24_N40,24,40,2021A000224,2008-12-01,20.1,2008
P24_N40,24,40,2021A000224,2009-01-01,18.1,2009
P24_N40,24,40,2021A000224,2009-02-01,18.1,2009
P24_N40,24,40,2021A000224,2009-03-01,18.8,2009
P24_N40,24,40,2021A000224,2009-04-01,16.4,2009
P24_N40,24,40,2021A000224,2009-05-01,14.4,2009
P24_N40,24,40,2021A000224,2009-06-01,18.2,2009
P24_N40,24,40,2021A000224,2009-07-01,17.3,2009
P24_N40,24,40,2021A000224,2009-08-01,18.0,2009
P24_N40,24,40,2021A000224,2009-09-01,15.2,2009
P24_N40,24,40,2021A000224,2009-10-01,16.8,2009
P24_N40,24,40,2021A000224,2009-11-01,15.8,2009
P24_N40,24,40,2021A000224,2009-12-01,12.3,2009
P24_N40,24,40,2021A000224,2010-01-01,14.8,2010
P24_N40,24,40,2021A000224,2010-02-01,18.6,2010
P24_N40,24,40,2021A000224,2010-03-01,21.0,2010
P24_N40,24,40,2021A000224,2010-04-01,20.3,2010
P24_N40,24,40,2021A000224,2010-05-01,22.0,2010
P24_N40,24,40,2021A000224,2010-06-01,21.8,2010
P24_N40,24,40,2021A000224,2010-07-01,20.2,2010
P24_N40,24,40,2021A000224,2010-08-01,21.1,2010
P24_N40,24,40,2021A000224,2010-09-01,20.6,2010
P24_N40,24,40,2021A000224,2010-10-01,17.8,2010
P24_N40,24,40,2021A000224,2010-11-01,19.0,2010
P24_N40,24,40,2021A000224,2010-12-01,15.9,2010
P24_N40,24,40,2021A000224,2011-01-01,16.6,2011
P24_N40,24,40,2021A000224,2011-02-01,15.9,2011
P24_N40,24,40,2021A000224,2011-03-01,13.6,2011
P24_N40,24,40,2021A000224,2011-04-01,14.2,2011
P24_N40,24,40,2021A000224,2011-05-01,15.9,2011
P24_N40,24,40,2021A000224,2011-06-01,18.9,2011
P24_N40,24,40,2021A000224,2011-07-01,19.5,2011
P24_N40,24,40,2021A000224,2011-08-01,21.2,2011
P24_N40,24,40,2021A000224,2011-09-01,19.0,2011
P24_N40,24,40,2021A000224,2011-10-01,20.6,2011
P24_N40,24,40,2021A000224,2011-11-01,23.8,2011
P24_N40,24,40,2021A000224,2011-12-01,23.6,2011
P24_N40,24,40,2021A000224,2012-01-01,25.8,2012
P24_N40,24,40,2021A000224,2012-02-01,25.5,2012
P24_N40,24,40,2021A000224,2012-03-01,26.3,2012
P24_N40,24,40,2021A000224,2012-04-01,24.0,2012
P24_N40,24,40,2021A000224,2012-05-01,22.8,2012
P24_N40,24,40,2021A000224,2012-06-01,19.8,2012
P24_N40,24,40,2021A000224,2012-07-01,16.6,2012
P24_N40,24,40,2021A000224,2012-08-01,19.5,2012
P24_N40,24,40,2021A000224,2012-09-01,16.4,2012
P24_N40,24,40,2021A000224,2012-10-01,20.9,2012
P24_N40,24,40,2021A000224,2012-11-01,16.3,2012
P24_N40,24,40,2021A000224,2012-12-01,16.7,2012
P24_N40,24,40,2021A000224,2013-01-01,17.7,2013
P24_N40,24,40,2021A000224,2013-02-01,20.8,2013
P24_N40,24,40,2021A000224,2013-03-01,26.1,2013
P24_N40,24,40,2021A000224,2013-04-01,18.3,2013
P24_N40,24,40,2021A000224,2013-05-01,19.5,2013
P24_N40,24,40,2021A000224,2013-06-01,14.9,2013
P24_N40,24,40,2021A000224,2013-07-01,17.8,2013
P24_N40,24,40,2021A000224,2013-08-01,14.9,2013
P24_N40,24,40,2021A000224,2013-09-01,15.3,2013
P24_N40,24,40,2021A000224,2013-10-01,19.4,2013
P24_N40,24,40,2021A000224,2013-11-01,17.3,2013
P24_N40,24,40,2021A000224,2013-12-01,17.4,2013
P24_N40,24,40,2021A000224,2014-01-01,17.4,2014
P24_N40,24,40,2021A000224,2014-02-01,17.3,2014
P24_N40,24,40,2021A000224,2014-03-01,18.6,2014
P24_N40,24,40,2021A000224,2014-04-01,17.9,2014
P24_N40,24,40,2021A000224,2014-05-01,23.3,2014
P24_N40,24,40,2021A000224,2014-06-01,18.6,2014
P24_N40,24,40,2021A000224,2014-07-01,21.4,2014
P24_N40,24,40,2021A000224,2014-08-01,23.4,2014
P24_N40,24,40,2021A000224,2014-09-01,16.3,2014
P24_N40,24,40,2021A000224,2014-10-01,17.1,2014
P24_N40,24,40,2021A000224,2014-11-01,13.7,2014
P24_N40,24,40,2021A000224,2014-12-01,12.8,2014
P24_N40,24,40,2021A000224,2015-01-01,11.4,2015
P24_N40,24,40,2021A000224,2015-02-01,13.6,2015
P24_N40,24,40,2021A000224,2015-03-01,21.9,2015
P24_N40,24,40,2021A000224,2015-04-01,20.6,2015
P24_N40,24,40,2021A000224,2015-05-01,20.1,2015
P24_N40,24,40,2021A000224,2015-06-01,19.9,2015
P24_N40,24,40,2021A000224,2015-07-01,19.3,2015
P24_N40,24,40,2021A000224,2015-08-01,20.5,2015
P24_N40,24,40,2021A000224,2015-09-01,10.5,2015
P24_N40,24,40,2021A000224,2015-10-01,13.5,2015
P24_N40,24,40,2021A000224,2015-11-01,12.5,2015
P24_N40,24,40,2021A000224,2015-12-01,15.9,2015
P24_N40,24,40,2021A000224,2016-01-01,13.0,2016
P24_N40,24,40,2021A000224,2016-02-01,16.2,2016
P24_N40,24,40,2021A000224,2016-03-01,22.2,2016
P24_N40,24,40,2021A000224,2016-04-01,23.5,2016
P24_N40,24,40,2021A000224,2016-05-01,25.2,2016
P24_N40,24,40,2021A000224,2016-06-01,22.9,2016
P24_N40,24,40,2021A000224,2016-07-01,25.0,2016
P24_N40,24,40,2021A000224,2016-08-01,21.3,2016
P24_N40,24,40,2021A000224,2016-09-01,18.4,2016
P24_N40,24,40,2021A000224,2016-10-01,14.0,2016
P24_N40,24,40,2021A000224,2016-11-01,12.4,2016
P24_N40,24,40,2021A000224,2016-12-01,13.6,2016
P24_N40,24,40,2021A000224,2017-01-01,15.0,2017
P24_N40,24,40,2021A000224,2017-02-01,21.9,2017
P24_N40,24,40,2021A000224,2017-03-01,26.3,2017
P24_N40,24,40,2021A000224,2017-04-01,25.4,2017
P24_N40,24,40,2021A000224,2017-05-01,27.3,2017
P24_N40,24,40,2021A000224,2017-06-01,27.4,2017
P24_N40,24,40,2021A000224,2017-07-01,28.4,2017
P24_N40,24,40,2021A000224,2017-08-01,21.4,2017
P24_N40,24,40,2021A000224,2017-09-01,22.0,2017
P24_N40,24,40,2021A000224,2017-10-01,19.7,2017
P24_N40,24,40,2021A000224,2017-11-01,22.7,2017
P24_N40,24,40,2021A000224,2017-12-01,23.3,2017
P24_N40,24,40,2021A000224,2018-01-01,23.7,2018
P24_N40,24,40,2021A000224,2018-02-01,23.5,2018
P24_N40,24,40,2021A000224,2018-03-01,21.6,2018
P24_N40,24,40,2021A000224,2018-04-01,21.3,2018
P24_N40,24,40,2021A000224,2018-05-01,21.1,2018
P24_N40,24,40,2021A000224,2018-06-01,19.1,2018
P24_N40,24,40,2021A000224,2018-07-01,13.8,2018
P24_N40,24,40,2021A000224,2018-08-01,16.0,2018
P24_N40,24,40,2021A000224,2018-09-01,21.2,2018
P24_N40,24,40,2021A000224,2018-10-01,22.9,2018
P24_N40,24,40,2021A000224,2018-11-01,23.7,2018
P24_N40,24,40,2021A000224,2018-12-01,25.8,2018
P24_N40,24,40,2021A000224,2019-01-01,26.3,2019
P24_N40,24,40,2021A000224,2019-02-01,23.9,2019
P24_N40,24,40,2021A000224,2019-03-01,21.9,2019
P24_N40,24,40,2021A000224,2019-04-01,20.4,2019
P24_N40,24,40,2021A000224,2019-05-01,21.3,2019
P24_N40,24,40,2021A000224,2019-06-01,19.4,2019
P24_N40,24,40,2021A000224,2019-07-01,17.5,2019
P24_N40,24,40,2021A000224,2019-08-01,23.5,2019
P24_N40,24,40,2021A000224,2019-09-01,18.8,2019
P24_N40,24,40,2021A000224,2019-10-01,21.2,2019
P24_N40,24,40,2021A000224,2019-11-01,27.1,2019
P24_N40,24,40,2021A000224,2019-12-01,28.0,2019
P24_N40,24,40,2021A000224,2020-01-01,25.2,2020
P24_N40,24,40,2021A000224,2020-02-01,27.9,2020
P24_N40,24,40,2021A000224,2020-03-01,29.0,2020
P24_N40,24,40,2021A000224,2020-04-01,28.3,2020
P24_N40,24,40,2021A000224,2020-05-01,28.9,2020
P24_N40,24,40,2021A000224,2020-06-01,28.4,2020
P24_N40,24,40,2021A000224,2020-07-01,28.4,2020
P24_N40,24,40,2021A000224,2020-08-01,30.4,2020
P24_N40,24,40,2021A000224,2020-09-01,23.0,2020
P24_N40,24,40,2021A000224,2020-10-01,17.8,2020
P24_N40,24,40,2021A000224,2020-11-01,15.1,2020
P24_N40,24,40,2021A000224,2020-12-01,23.9,2020
P24_N40,24,40,2021A000224,2021-01-01,25.4,2021
P24_N40,24,40,2021A000224,2021-02-01,27.1,2021
P24_N40,24,40,2021A000224,2021-03-01,31.7,2021
P24_N40,24,40,2021A000224,2021-04-01,30.4,2021
P24_N40,24,40,2021A000224,2021-05-01,30.7,2021
P24_N40,24,40,2021A000224,2021-06-01,27.5,2021
P24_N40,24,40,2021A000224,2021-07-01,31.4,2021
P24_N40,24,40,2021A000224,2021-08-01,25.0,2021
P24_N40,24,40,2021A000224,2021-09-01,22.3,2021
P24_N40,24,40,2021A000224,2021-10-01,20.9,2021
P24_N40,24,40,2021A000224,2021-11-01,21.8,2021
P24_N40,24,40,2021A000224,2021-12-01,23.9,2021
P24_N40,24,40,2021A000224,2022-01-01,21.2,2022
P24_N40,24,40,2021A000224,2022-02-01,23.7,2022
P24_N40,24,40,2021A000224,2022-03-01,23.7,2022
P24_N40,24,40,2021A000224,2022-04-01,26.1,2022
P24_N40,24,40,2021A000224,2022-05-01,22.8,2022
P24_N40,24,40,2021A000224,2022-06-01,17.4,2022
P24_N40,24,40,2021A000224,2022-07-01,22.6,2022
P24_N40,24,40,2021A000224,2022-08-01,21.4,2022
P24_N40,24,40,2021A000224,2022-09-01,28.0,2022
P24_N40,24,40,2021A000224,2022-10-01,29.1,2022
P24_N40,24,40,2021A000224,2022-11-01,29.6,2022
P24_N40,24,40,2021A000224,2022-12-01,34.6,2022
P24_N40,24,40,2021A000224,2023-01-01,34.7,2023
P24_N40,24,40,2021A000224,2023-02-01,32.4,2023
P24_N40,24,40,2021A000224,2023-03-01,34.7,2023
P24_N40,24,40,2021A000224,2023-04-01,23.3,2023
P24_N40,24,40,2021A000224,2023-05-01,30.8,2023
P24_N40,24,40,2021A000224,2023-06-01,25.5,2023
P24_N40,24,40,2021A000224,2023-07-01,28.8,2023
P24_N40,24,40,2021A000224,2023-08-01,25.7,2023
P24_N40,24,40,2021A000224,2023-09-01,25.9,2023
P24_N40,24,40,2021A000224,2023-10-01,25.3,2023
P24_N40,24,40,2021A000224,2023-11-01,24.6,2023
P24_N40,24,40,2021A000224,2023-12-01,25.3,2023
P24_N40,24,40,2021A000224,2024-01-01,28.0,2024
P24_N40,24,40,2021A000224,2024-02-01,33.8,2024
P24_N40,24,40,2021A000224,2024-03-01,35.4,2024
P24_N40,24,40,2021A000224,2024-04-01,30.0,2024
P24_N40,24,40,2021A000224,2024-05-01,32.3,2024
P24_N40,24,40,2021A000224,2024-06-01,28.2,2024
P24_N40,24,40,2021A000224,2024-07-01,29.9,2024
P24_N40,24,40,2021A000224,2024-08-01,25.2,2024
P24_N40,24,40,2021A000224,2024-09-01,21.5,2024
P24_N40,24,40,2021A000224,2024-10-01,23.9,2024
P24_N40,24,40,2021A000224,2024-11-01,23.6,2024
P24_N40,24,40,2021A000224,2024-12-01,25.7,2024
P24_N40,24,40,2021A000224,2025-01-01,25.9,2025
P24_N40,24,40,2021A000224,2025-02-01,23.2,2025
P24_N40,24,40,2021A000224,2025-03-01,26.5,2025
P24_N40,24,40,2021A000224,2025-04-01,26.0,2025
P24_N40,24,40,2021A000224,2025-05-01,26.7,2025
P24_N40,24,40,2021A000224,2025-06-01,31.8,2025
P24_N40,24,40,2021A000224,2025-07-01,28.0,2025
P24_N40,24,40,2021A000224,2025-08-01,29.9,2025
P24_N40,24,40,2021A000224,2025-09-01,35.0,2025
P24_N41,24,41,2021A000224,2000-01-01,3284.5,2000
P24_N41,24,41,2021A000224,2000-02-01,3303.7,2000
P24_N41,24,41,2021A000224,2000-03-01,3315.8,2000
P24_N41,24,41,2021A000224,2000-04-01,3335.4,2000
P24_N41,24,41,2021A000224,2000-05-01,3439.4,2000
P24_N41,24,41,2021A000224,2000-06-01,3499.1,2000
P24_N41,24,41,2021A000224,2000-07-01,3523.4,2000
P24_N41,24,41,2021A000224,2000-08-01,3482.3,2000
P24_N41,24,41,2021A000224,2000-09-01,3438.6,2000
P24_N41,24,41,2021A000224,2000-10-01,3415.6,2000
P24_N41,24,41,2021A000224,2000-11-01,3390.3,2000
P24_N41,24,41,2021A000224,2000-12-01,3390.8,2000
P24_N41,24,41,2021A000224,2001-01-01,3319.7,2001
P24_N41,24,41,2021A000224,2001-02-01,3353.2,2001
P24_N41,24,41,2021A000224,2001-03-01,3364.0,2001
P24_N41,24,41,2021A000224,2001-04-01,3381.2,2001
P24_N41,24,41,2021A000224,2001-05-01,3451.7,2001
P24_N41,24,41,2021A000224,2001-06-01,3509.1,2001
P24_N41,24,41,2021A000224,2001-07-01,3550.0,2001
P24_N41,24,41,2021A000224,2001-08-01,3525.5,2001
P24_N41,24,41,2021A000224,2001-09-01,3486.2,2001
P24_N41,24,41,2021A000224,2001-10-01,3487.6,2001
P24_N41,24,41,2021A000224,2001-11-01,3447.8,2001
P24_N41,24,41,2021A000224,2001-12-01,3420.3,2001
P24_N41,24,41,2021A000224,2002-01-01,3374.3,2002
P24_N41,24,41,2021A000224,2002-02-01,3418.5,2002
P24_N41,24,41,2021A000224,2002-03-01,3454.7,2002
P24_N41,24,41,2021A000224,2002-04-01,3504.7,2002
P24_N41,24,41,2021A000224,2002-05-01,3611.1,2002
P24_N41,24,41,2021A000224,2002-06-01,3677.5,2002
P24_N41,24,41,2021A000224,2002-07-01,3697.7,2002
P24_N41,24,41,2021A000224,2002-08-01,3661.2,2002
P24_N41,24,41,2021A000224,2002-09-01,3607.4,2002
P24_N41,24,41,2021A000224,2002-10-01,3605.9,2002
P24_N41,24,41,2021A000224,2002-11-01,3573.2,2002
P24_N41,24,41,2021A000224,2002-12-01,3585.2,2002
P24_N41,24,41,2021A000224,2003-01-01,3506.4,2003
P24_N41,24,41,2021A000224,2003-02-01,3533.0,2003
P24_N41,24,41,2021A000224,2003-03-01,3526.9,2003
P24_N41,24,41,2021A000224,2003-04-01,3568.1,2003
P24_N41,24,41,2021A000224,2003-05-01,3634.7,2003
P24_N41,24,41,2021A000224,2003-06-01,3732.3,2003
P24_N41,24,41,2021A000224,2003-07-01,3751.6,2003
P24_N41,24,41,2021A000224,2003-08-01,3698.8,2003
P24_N41,24,41,2021A000224,2003-09-01,3657.8,2003
P24_N41,24,41,2021A000224,2003-10-01,3657.9,2003
P24_N41,24,41,2021A000224,2003-11-01,3665.4,2003
P24_N41,24,41,2021A000224,2003-12-01,3612.6,2003
P24_N41,24,41,2021A000224,2004-01-01,3531.2,2004
P24_N41,24,41,2021A000224,2004-02-01,3564.6,2004
P24_N41,24,41,2021A000224,2004-03-01,3584.6,2004
P24_N41,24,41,2021A000224,2004-04-01,3642.6,2004
P24_N41,24,41,2021A000224,2004-05-01,3716.6,2004
P24_N41,24,41,2021A000224,2004-06-01,3764.0,2004
P24_N41,24,41,2021A000224,2004-07-01,3785.5,2004
P24_N41,24,41,2021A000224,2004-08-01,3744.2,2004
P24_N41,24,41,2021A000224,2004-09-01,3719.9,2004
P24_N41,24,41,2021A000224,2004-10-01,3712.4,2004
P24_N41,24,41,2021A000224,2004-11-01,3692.7,2004
P24_N41,24,41,2021A000224,2004-12-01,3651.1,2004
P24_N41,24,41,2021A000224,2005-01-01,3598.4,2005
P24_N41,24,41,2021A000224,2005-02-01,3618.0,2005
P24_N41,24,41,2021A000224,2005-03-01,3617.5,2005
P24_N41,24,41,2021A000224,2005-04-01,3641.9,2005
P24_N41,24,41,2021A000224,2005-05-01,3690.6,2005
P24_N41,24,41,2021A000224,2005-06-01,3789.2,2005
P24_N41,24,41,2021A000224,2005-07-01,3826.7,2005
P24_N41,24,41,2021A000224,2005-08-01,3797.8,2005
P24_N41,24,41,2021A000224,2005-09-01,3741.6,2005
P24_N41,24,41,2021A000224,2005-10-01,3738.7,2005
P24_N41,24,41,2021A000224,2005-11-01,3711.0,2005
P24_N41,24,41,2021A000224,2005-12-01,3694.6,2005
P24_N41,24,41,2021A000224,2006-01-01,3621.3,2006
P24_N41,24,41,2021A000224,2006-02-01,3639.8,2006
P24_N41,24,41,2021A000224,2006-03-01,3637.9,2006
P24_N41,24,41,2021A000224,2006-04-01,3653.4,2006
P24_N41,24,41,2021A000224,2006-05-01,3765.5,2006
P24_N41,24,41,2021A000224,2006-06-01,3829.1,2006
P24_N41,24,41,2021A000224,2006-07-01,3854.7,2006
P24_N41,24,41,2021A000224,2006-08-01,3824.8,2006
P24_N41,24,41,2021A000224,2006-09-01,3777.1,2006
P24_N41,24,41,2021A000224,2006-10-01,3777.0,2006
P24_N41,24,41,2021A000224,2006-11-01,3734.7,2006
P24_N41,24,41,2021A000224,2006-12-01,3717.2,2006
P24_N41,24,41,2021A000224,2007-01-01,3683.2,2007
P24_N41,24,41,2021A000224,2007-02-01,3691.9,2007
P24_N41,24,41,2021A000224,2007-03-01,3723.2,2007
P24_N41,24,41,2021A000224,2007-04-01,3755.2,2007
P24_N41,24,41,2021A000224,2007-05-01,3830.3,2007
P24_N41,24,41,2021A000224,2007-06-01,3917.7,2007
P24_N41,24,41,2021A000224,2007-07-01,3956.0,2007
P24_N41,24,41,2021A000224,2007-08-01,3910.7,2007
P24_N41,24,41,2021A000224,2007-09-01,3866.5,2007
P24_N41,24,41,2021A000224,2007-10-01,3866.5,2007
